OTU	MQ180615-57	MQ181108-127	MQ180831-130	MQ181108-123	MQ171106-92	MQ181108-140	MQ181108-124	MQ181221-119	MQ171215-156	MQ181108-118	MQ181108-130	MQ181108-136	MQ181221-116	MQ181221-114	MQ171129-75	MQ181108-119	MQ171129-106	MQ181108-138	MQ181221-118	MQ171106-87	MQ181108-122	MQ181108-120	MQ181108-134	MQ181108-133	MQ180525-285	MQ181108-125	MQ181108-135	MQ181108-141	MQ181108-132	MQ181221-113	MQ181108-139	MQ181108-126	MQ181108-137	MQ181221-117	MQ180212-184	MQ180819-22	MQ181108-131	MQ171215-93	MQ181221-111	MQ181221-112	MQ181108-128	MQ180801-286	MQ180615-71	MQ181221-115	MQ181108-129	MQ181108-121	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_986	22	0	3	0	50	6	0	0	10	0	0	0	0	0	10	0	7	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	8	0	7	0	0	0	2	13	0	0	0	k__Bacteria	p__Actinobacteria	c__OPB41	o__	f__	g__	s__
OTU_1800	3	0	0	0	20	6	0	0	2	0	0	0	0	0	2	0	3	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	3	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Pseudoclavibacter	s__
OTU_2854	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae 1	g__Clostridium sensu stricto 13	s__
OTU_1188	8	0	2	0	13	3	0	0	3	0	0	0	0	0	2	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	1	4	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__
OTU_2416	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__GOUTA4	c__	o__	f__	g__	s__
OTU_1069	8	0	1	0	13	4	0	0	1	0	0	0	0	0	1	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	1	1	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Propioniciclava	s__
OTU_2458	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Ardenticatenia	o__419	f__2-1	g__	s__
OTU_3281	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria	p__Planctomycetes	c__OM190	o__	f__	g__	s__
OTU_2401	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Pelolinea	s__
OTU_2583	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae	g__uncultured	s__
OTU_790	10	0	5	0	29	4	0	0	6	0	0	0	0	0	9	0	2	0	0	8	0	0	0	0	11	0	0	0	0	0	0	0	0	0	4	12	0	12	0	0	0	5	4	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__uncultured	s__
OTU_1054	16	0	0	0	34	11	0	0	12	0	0	0	0	0	2	0	4	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	4	14	0	0	0	Unassigned						
OTU_1598	3	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae	g__uncultured	s__
OTU_804	9	2	0	0	12	3	0	3	1	0	0	1	0	3	1	0	1	0	1	7	0	0	0	0	2	0	0	0	0	17	0	0	0	2	1	3	2	4	21	19	0	0	6	4	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_2942	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Defluviicoccus	s__cluster I
OTU_2893	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__WCHB1-50	o__	f__	g__	s__
OTU_1383	1	0	1	0	5	2	0	0	2	0	0	0	0	0	1	0	2	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	1	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium 1	s__
OTU_785	7	0	4	0	24	5	0	0	4	0	0	0	0	0	3	0	8	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	5	0	3	0	0	0	5	5	0	0	0	k__Bacteria	p__Spirochaetae	c__Spirochaetes	o__Spirochaetales	f__Spirochaetaceae	g__uncultured	s__
OTU_1815	0	0	0	0	4	1	0	0	2	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminiclostridium 1	s__
OTU_482	31	0	4	0	71	11	0	0	9	0	0	0	0	0	14	0	10	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2	13	0	7	0	0	0	8	22	0	0	0	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__H106	s__
OTU_1227	4	0	4	0	6	3	0	0	4	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	7	0	2	0	0	0	2	2	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__
OTU_2402	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__	s__
OTU_427	53	0	11	0	93	17	0	0	12	0	0	0	0	0	7	0	10	0	0	22	0	0	0	0	13	0	0	0	0	0	1	0	0	0	14	24	0	8	0	0	0	19	32	0	0	0	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__CCM11a	f__	g__	s__
OTU_459	55	0	15	0	110	25	0	0	28	0	0	0	0	0	15	0	31	0	1	42	0	0	0	0	18	0	0	0	0	1	0	0	0	0	17	31	0	27	0	2	0	14	31	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix	s__
OTU_2601	5	0	1	0	20	2	0	0	2	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_257	98	0	15	0	222	49	0	0	31	0	0	0	0	0	19	0	24	0	2	38	0	0	0	0	38	0	0	0	0	0	0	0	0	0	22	45	0	28	0	0	0	20	58	0	0	0	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	s__
OTU_422	74	0	13	0	149	43	0	0	20	0	0	0	0	0	26	0	17	0	2	37	0	0	0	0	16	0	0	0	0	0	1	0	0	0	27	48	0	36	0	2	0	20	49	1	0	0	k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__SJA-28	g__K2-30-37	s__
OTU_1013	5	0	1	0	15	2	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	4	0	0	0	5	3	0	0	0	k__Bacteria	p__Saccharibacteria	c__Unknown Class	o__Unknown Order	f__SBR2060	g__SBR2113	s__
OTU_1547	2	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	k__Bacteria	p__Saccharibacteria	c__	o__	f__	g__	s__
OTU_2584	0	0	0	0	7	1	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Eubacterium] ruminantium group	s__
OTU_2881	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Bacteria	p__Planctomycetes	c__OM190	o__	f__	g__	s__
OTU_494	0	0	0	12	0	0	0	23	0	5	0	0	11	12	0	2	0	1	24	0	19	5	16	12	0	5	11	0	0	0	0	3	1	21	0	0	1	0	2	3	3	0	0	9	1	15	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Cytophaga	s__
OTU_1754	1	0	0	0	3	3	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Oligoflexales	f__Oligoflexaceae	g__	s__
OTU_374	50	0	10	0	128	26	0	0	26	0	0	0	0	0	13	0	17	0	1	28	0	0	0	0	18	0	0	0	0	0	2	0	0	0	17	35	0	34	0	0	0	24	31	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_710	19	0	3	0	25	9	0	0	8	0	0	0	0	0	1	0	4	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	6	0	6	0	0	0	10	7	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__uncultured	s__
OTU_3000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned						
OTU_2104	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	s__
OTU_1524	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__A21b		
OTU_479	24	0	5	0	61	12	0	0	5	0	0	0	0	0	7	0	11	0	0	13	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6	12	0	8	0	0	0	8	16	0	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Microthricaceae	g__ML817J-10	s__
OTU_635	24	0	6	0	71	16	0	1	15	0	0	0	1	0	7	0	12	0	0	28	0	0	0	0	10	0	0	0	0	0	0	0	0	0	4	9	0	10	0	0	0	8	24	1	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__NS9 Marine group	g__PHOS-HE28	s__
OTU_1379	6	0	5	0	17	2	0	19	3	0	0	0	0	3	1	0	1	0	13	8	0	0	0	0	2	0	0	0	0	0	0	0	0	19	1	1	0	2	0	0	0	1	7	1	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Leptothrix	s__
OTU_2985	2	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	4	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__
OTU_3325	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Pseudoclavibacter	s__
OTU_469	54	0	14	0	136	25	0	0	19	0	1	0	0	0	18	0	19	0	6	28	0	0	0	0	28	0	1	0	2	0	0	1	0	0	19	18	0	27	0	0	0	14	25	3	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__uncultured	s__
OTU_2824	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_926	11	0	6	0	31	4	0	0	5	0	0	0	0	0	2	0	4	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	6	0	4	0	0	0	2	5	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leifsonia	s__
OTU_1741	4	0	0	0	6	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__uncultured	s__
OTU_2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae	g__Taibaiella	s__
OTU_600	17	0	3	0	40	16	0	0	6	0	0	0	0	0	7	0	7	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	7	0	13	0	0	0	5	9	0	0	0	k__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__	f__	g__	s__
OTU_711	25	0	2	0	43	14	0	0	4	0	0	0	0	0	6	0	7	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	7	0	6	0	0	0	5	11	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__SEEP-SRB1	s__
OTU_1891	4	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Pseudoclavibacter	s__
OTU_2512	1	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	k__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__Kouleothrix	s__
OTU_2010	3	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Unassigned						
OTU_91	358	0	77	0	745	213	0	0	217	0	0	1	0	0	128	0	138	0	1	219	0	0	0	0	139	0	0	0	0	0	3	0	0	0	122	189	0	188	0	0	0	144	163	0	0	0	k__Bacteria	p__Parcubacteria	c__	o__	f__	g__	s__
OTU_111	199	0	44	0	460	145	0	0	96	0	0	1	0	0	75	0	19	0	0	158	0	0	0	0	79	0	0	0	2	0	2	0	0	0	90	177	1	83	0	0	0	62	135	0	0	0	Unassigned						
OTU_3340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Family XI	g__Gottschalkia	s__
OTU_2525	1	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Gracilibacteraceae	g__Gracilibacter	s__
OTU_2519	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Unassigned						
OTU_1488	3	0	1	0	4	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bacteriovoracaceae	g__Peredibacter	s__
OTU_2114	5	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__
OTU_617	28	0	5	0	59	14	0	0	5	0	0	0	0	0	7	0	6	0	0	22	0	0	0	0	9	0	0	0	0	0	0	0	0	0	7	11	0	15	0	0	0	15	13	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Nitrosomonadales	f__Nitrosomonadaceae	g__Nitrosomonas	s__
OTU_331	81	0	15	0	162	37	0	0	22	0	0	0	0	0	22	0	32	0	0	39	0	0	0	0	31	0	0	0	0	0	2	0	0	0	17	43	0	37	0	0	0	30	32	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus 1	s__
OTU_2480	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter	s__
OTU_3266	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Psychrobacter	s__
OTU_3313	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Leptolinea	s__
OTU_2643	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	Unassigned						
OTU_2566	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Frankiales	f__Nakamurellaceae	g__Nakamurella	s__
OTU_2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae	g__uncultured	s__
OTU_508	49	0	6	0	105	14	0	0	22	0	0	0	0	0	11	0	15	0	0	17	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	9	0	22	0	0	0	13	21	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcaceae UCG-010	s__
OTU_2072	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__CL500-29 marine group	s__
OTU_2353	1	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Unassigned						
OTU_2284	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned						
OTU_2176	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Saccharibacteria	c__	o__	f__	g__	s__
OTU_2083	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Saccharibacteria	c__Unknown Class	o__Unknown Order	f__SBR2060	g__SBR2113	s__
OTU_528	29	0	9	0	59	13	0	0	7	0	0	0	0	0	8	0	9	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	11	0	10	0	0	0	5	21	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rs-E47 termite group	g__	s__
OTU_352	35	0	9	0	88	28	0	0	23	0	0	0	0	0	15	0	18	0	0	29	0	0	0	0	21	0	0	0	0	0	1	0	0	0	11	22	0	20	0	0	0	19	25	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Defluviimonas	s__
OTU_2551	1	0	1	0	4	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminiclostridium 5	s__
OTU_196	102	0	19	0	259	57	0	0	67	0	0	0	0	0	45	0	39	0	4	70	0	0	0	0	57	0	0	0	0	0	0	0	0	0	38	64	0	51	0	0	0	45	52	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae		
OTU_1756	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium 1	s__
OTU_1592	7	0	3	0	6	3	0	0	1	0	0	0	0	0	3	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__OPB54	o__	f__	g__	s__
OTU_3273	29	0	8	0	84	18	0	0	17	0	0	0	0	0	12	0	15	0	0	26	0	0	0	0	18	0	0	0	1	0	0	0	0	0	9	21	0	19	0	0	0	10	13	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae 1	g__Clostridium sensu stricto 1	s__
OTU_3139	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Microvirga	s__
OTU_1906	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	6	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__
OTU_343	155	0	34	0	321	77	0	2	35	0	0	0	0	3	28	0	55	0	1	86	0	0	0	0	53	0	0	0	1	3	2	0	0	0	39	77	0	42	0	0	0	44	75	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Leptothrix	s__
OTU_3304	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__uncultured	s__
OTU_1421	0	3	0	3	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	0	1	5	4	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Mucilaginibacter	s__
OTU_2076	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	Unassigned						
OTU_2987	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Paludibacter	s__
OTU_2821	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Blastopirellula	s__
